Product-id,Seller-id,Product-SKU,Product-Title,Product-Brand,URL,img_URL,Regular-Price,Final-Price,Comment,TIKI-NOW,Rating,Installment,Page,Location
48886497,47510588,4361904371884,Điện Thoại Samsung Galaxy S20 Ultra - Hàng Chính Hãng,Samsung,https://tiki.vn/dien-thoai-samsung-galaxy-s20-ultra-hang-chinh-hang-p48886497.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/f7/26/32/81c7b673ecd715972068252dd9b5befb.jpg,29.990.000đ,21.990.000đ                                            -27%,7 nhận xét,YES,94%,Trả góp 0%,3,34
11251951,49302096,4190116240875,Điện thoại bàn không dây Panasonic KX-TGB110-Hàng Chính Hãng,Panasonic,https://tiki.vn/dien-thoai-ban-khong-day-panasonic-kx-tgb110-hang-chinh-hang-p11251951.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/7f/27/33/3d7be765dcdfd3c03ae0883b92ce0ff6.jpg,960.000đ,630.000đ                                            -34%,26 nhận xét,YES,88%,,3,35
6388491,7994930,8239181428835,Điện Thoại Blackberry Key2 LE - Hàng Chính Hãng,BlackBerry,https://tiki.vn/dien-thoai-blackberry-key2-le-hang-chinh-hang-p6388491.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/7d/9f/ae/c7513dc8f598da1877ce727702939bf7.jpg,11.790.000đ,6.990.000đ                                            -41%,12 nhận xét,YES,80%,,3,36
54637084,54637089,5667446588544,Điện thoại Energizer Power Max P20 kiêm sạc dự phòng - Hàng chính hãng, Energizer,https://tiki.vn/dien-thoai-energizer-power-max-p20-kiem-sac-du-phong-hang-chinh-hang-p54637084.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/c8/cb/2a/d52fa4ec54844c260e2906e8c6957a30.jpg,800.000đ,561.000đ                                            -30%,13 nhận xét,YES,78%,,3,37
55726714,55726716,6257835690591,Điện Thoại Xiaomi Poco Phone F2 Pro - Hàng Chính Hãng,Xiaomi,https://tiki.vn/dien-thoai-xiaomi-poco-phone-f2-pro-hang-chinh-hang-p55726714.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/2b/26/24/edb0e9fe6a809aa645cb354972050045.png,12.490.000đ,11.990.000đ                                            -4%,Chưa có nhận xét,YES,,Trả góp 0%,3,38
48886153,49981263,3183806888434,Điện Thoại Samsung Galaxy S20 Plus - Hàng Chính Hãng,Samsung,https://tiki.vn/dien-thoai-samsung-galaxy-s20-plus-hang-chinh-hang-p48886153.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/b5/76/0c/60646ac8c9801f69a02311a821919db8.jpg,23.990.000đ,18.990.000đ                                            -21%,13 nhận xét,YES,88%,,3,39
26487851,60038432,8011104445590,Điện Thoại Masstel F50 - Hàng Chính Hãng,Masstel,https://tiki.vn/dien-thoai-masstel-f50-hang-chinh-hang-p26487851.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/b4/a6/2d/16bd4de2c3d9c71b0aaf49740f3055ec.jpg,590.000đ,349.000đ                                            -41%,42 nhận xét,NO,82%,,3,40
15224447,52611808,9822233228454,Máy Tính Bảng Samsung Galaxy Tab A 8 Plus P205N 2019 - Hàng Chính Hãng,Samsung,https://tiki.vn/may-tinh-bang-samsung-galaxy-tab-a-8-plus-p205n-2019-hang-chinh-hang-p15224447.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/58/35/3d/1b3724f9c90a90e4f91f7f60ab116088.jpg,6.990.000đ,5.980.000đ                                            -14%,1 nhận xét,YES,80%,,3,41
53513450,53513454,5334943993637,Điện Thoại iPhone SE 128G ( 2020) - Hàng Nhập Khẩu,Apple,https://tiki.vn/dien-thoai-iphone-se-128g-2020-hang-nhap-khau-p53513450.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/c1/da/21/6d857127d36ef2028094eada2e5d5e85.PNG,14.990.000đ,13.499.000đ                                            -10%,4 nhận xét,YES,96%,Trả góp 0%,3,42
6878293,6878301,5448213996355,iPad Pro 11 inch (2018) 64GB Wifi Cellular - Hàng Nhập Khẩu Chính Hãng,Apple,https://tiki.vn/ipad-pro-11-inch-2018-64gb-wifi-cellular-hang-nhap-khau-chinh-hang-p6878293.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/b8/90/7b/4d28f2fe16ce97799416817c68c408bd.jpg,27.990.000đ,21.490.000đ                                            -23%,19 nhận xét,YES,84%,Trả góp 0%,3,43
53827217,53827221,2464712332060,Điện Thoại Oppo A12 (4GB/64GB) - Hàng Chính Hãng,OPPO,https://tiki.vn/dien-thoai-oppo-a12-4gb-64gb-hang-chinh-hang-p53827217.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/6a/f6/38/6e68f04cceeb9e87c301d6d58dc434a3.jpg,3.990.000đ,3.090.000đ                                            -23%,10 nhận xét,YES,94%,Trả góp 0%,3,44
1985993,1985997,8169408848675,Điện thoại trẻ em MKIDS - Hàng chính hãng của Viettel,Viettel,https://tiki.vn/dien-thoai-tre-em-mkids-hang-chinh-hang-cua-viettel-p1985993.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/79/f3/50/3a4f23e89ed6ac5866ccc9187de0c3c2.png,700.000đ,400.000đ                                            -43%,17 nhận xét,YES,68%,,3,45
54632975,54632976,9030249886906,Điện thoại Energizer E20 -Hàng Chính Hãng, Energizer,https://tiki.vn/dien-thoai-energizer-e20-hang-chinh-hang-p54632975.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/bc/bc/10/92853a3c0b6c9d83183296363691a3a6.jpg,900.000đ,618.000đ                                            -31%,12 nhận xét,YES,92%,,3,46
32648364,32648378,5837921811843,iPad 10.2 Inch WiFi/Cellular 32GB New 2019 - Hàng Nhập Khẩu Chính Hãng,Apple,https://tiki.vn/ipad-10-2-inch-wifi-cellular-32gb-new-2019-hang-nhap-khau-chinh-hang-p32648364.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/49/ea/95/93c7d7157c1cc799abd00f3a01853e4c.JPG,11.990.000đ,11.490.000đ                                            -4%,10 nhận xét,YES,90%,Trả góp 0%,3,47
13861313,58434378,8558652289158,Điện Thoại Mobell Rock1- Hàng Chính Hãng,Mobell,https://tiki.vn/dien-thoai-mobell-rock1-hang-chinh-hang-p13861313.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/7e/31/36/0800f3978a398cd927ad6cdc698dff89.jpg,420.000đ,299.000đ                                            -29%,21 nhận xét,YES,66%,,4,0
48484050,50219195,3607458012455,Điện thoại Mobell C106 - Hàng chính hãng,Mobell,https://tiki.vn/dien-thoai-mobell-c106-hang-chinh-hang-p48484050.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/d2/28/9a/a3e7724b4ba5a881e69c7627f3808094.png,199.000đ,159.000đ                                            -20%,1 nhận xét,YES,80%,,4,1
10689868,53453725,1071667041858,Điện Thoại Di Động Blackberry Evolve - Hàng chính hãng,BlackBerry,https://tiki.vn/dien-thoai-di-dong-blackberry-evolve-hang-chinh-hang-p10689868.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/ff/87/f4/af1e5176f7bd2f154481831dc3d0cf72.jpg,7.990.000đ,4.290.000đ                                            -46%,21 nhận xét,YES,88%,Trả góp 0%,4,2
5325313,5325321,3354404626371,Điện thoại THTphone F7,THT,https://tiki.vn/dien-thoai-thtphone-f7-p5325313.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/01/11/44/00f1c12ce2aaca4d473426ac846aa23a.jpg,219.000đ,139.000đ                                            -37%,29 nhận xét,YES,68%,,4,3
54028954,54028956,5450410602052,Điện Thoại OPPO RENO 3 Pro (8GB/256GB) - Hàng Chính Hãng,OPPO,https://tiki.vn/dien-thoai-oppo-reno-3-pro-8gb-256gb-hang-chinh-hang-p54028954.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/34/b8/e7/0377d91e4e30c48bdd1577ba128ca3be.jpg,14.990.000đ,8.990.000đ                                            -40%,3 nhận xét,YES,94%,Trả góp 0%,4,4
11251743,56703139,7540252646302,Điện thoại bàn không dây Panasonic KX-TGB112 - Hàng Chính Hãng,Panasonic,https://tiki.vn/dien-thoai-ban-khong-day-panasonic-kx-tgb112-hang-chinh-hang-p11251743.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/d9/11/02/53e2a52bae219c2e65dbf58151d0bb01.jpg,1.650.000đ,887.000đ                                            -46%,20 nhận xét,YES,94%,,4,5
48524585,48524587,3273238850106,Điện thoại Vivo U10 (4GB/64GB) - Hàng chính hãng,Vivo,https://tiki.vn/dien-thoai-vivo-u10-4gb-64gb-hang-chinh-hang-p48524585.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/fc/fb/8e/8688d73f26caff5582e748e4b0eac7d4.jpg,3.990.000đ,3.090.000đ                                            -23%,1 nhận xét,YES,100%,,4,6
20867711,20867715,5663394422749,Khăn Treo Tường Trang Trí Nhà Cửa - Size Bé - 130 x 150 cm,OEM,https://tiki.vn/khan-treo-tuong-trang-tri-nha-cua-size-be-130-x-150-cm-p20867711.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/76/12/29/31668d66863fdc009d7caa03eb80feae.jpg,200.000đ,159.000đ                                            -21%,15 nhận xét,YES,84%,,4,7
55518608,55518610,5685554643900,Điện Thoại Smartphone DXD 20Pro Hàng Chính Hãng,DXD,https://tiki.vn/dien-thoai-smartphone-dxd-20pro-hang-chinh-hang-p55518608.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/12/70/13/941e4cee081c3aa9078f5d85cef5d4fb.jpg,1.390.000đ,1.290.000đ                                            -7%,1 nhận xét,YES,20%,,4,8
29396058,34259311,1969414273822,Điện Thoại Samsung Galaxy A10s (32GB/2GB) - Hàng Chính Hãng - Đã Kích Hoạt Bảo Hành Điện Tử,Samsung,https://tiki.vn/dien-thoai-samsung-galaxy-a10s-32gb-2gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p29396058.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/42/78/f1/d55d71e71fc7d775789f40c788c7744e.jpg,3.690.000đ,2.640.000đ                                            -28%,44 nhận xét,YES,90%,,4,9
56312920,57217373,1312354503380, Máy Tính Bảng Samsung Galaxy Tab A 8 Plus P205N 2019 - Hàng Chính Hãng (Đã Kích Hoạt) Bảo Hành 12 Tháng,Samsung,https://tiki.vn/may-tinh-bang-samsung-galaxy-tab-a-8-plus-p205n-2019-hang-chinh-hang-da-kich-hoat-bao-hanh-12-thang-p56312920.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/82/f0/09/6dadc56bf8431759eda51df66dd5b8d0.jpg,6.990.000đ,5.590.000đ                                            -20%,1 nhận xét,YES,100%,Trả góp 0%,4,10
39033996,39033998,9178184255552,Điện Thoại Vivo Y19 (128GB/6GB) - Hàng Chính Hãng,Vivo,https://tiki.vn/dien-thoai-vivo-y19-128gb-6gb-hang-chinh-hang-p39033996.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/45/21/89/56d69525bed8ba97d37cb0ec28109d50.jpg,4.990.000đ,4.390.000đ                                            -12%,14 nhận xét,YES,100%,,4,11
35729879,35729883,8522801881999,Điện Thoại OPPO Reno 2  - Hàng Chính Hãng,OPPO,https://tiki.vn/dien-thoai-oppo-reno-2-hang-chinh-hang-p35729879.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/5d/2f/9f/9692e8e16c21f9c4ad044355c7bf5e56.jpg,14.990.000đ,9.490.000đ                                            -37%,2 nhận xét,YES,100%,Trả góp 0%,4,12
55148130,55148134,7716112711293,iPad 10.2 Inch WiFi/Cellular 128GB New 2019 - Hàng  Chính Hãng,Apple,https://tiki.vn/ipad-10-2-inch-wifi-cellular-128gb-new-2019-hang-chinh-hang-p55148130.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/95/e3/4b/6d986f8df5f2385a176c44f6c487b150.jpg,14.990.000đ,14.490.000đ                                            -3%,1 nhận xét,YES,100%,,4,13
37299479,55797556,6667217863930,iPad Mini 5 Wi-Fi 64GB - Hàng Nhập Khẩu,Apple,https://tiki.vn/ipad-mini-5-wi-fi-64gb-hang-nhap-khau-p37299479.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/99/96/a2/d0f5748e91213d042f47bc34c5690ee5.jpg,11.990.000đ,9.390.000đ                                            -22%,6 nhận xét,YES,80%,,4,14
48886151,49516813,4987584099308,Điện Thoại Samsung Galaxy S20 - Hàng Chính Hãng,Samsung,https://tiki.vn/dien-thoai-samsung-galaxy-s20-hang-chinh-hang-p48886151.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/86/67/e8/cd84a14503c2c0fa84301ca81e11383d.jpg,21.490.000đ,17.990.000đ                                            -16%,10 nhận xét,YES,94%,,4,15
44241660,44241662,3164504187685,Điện Thoại Nokia 2.3 (32GB/2GB) - Hàng Chính Hãng,Nokia,https://tiki.vn/dien-thoai-nokia-2-3-32gb-2gb-hang-chinh-hang-p44241660.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/70/bc/f8/1a4dd9135851c9b0224478d9a3b52c67.jpg,2.590.000đ,2.190.000đ                                            -15%,39 nhận xét,YES,92%,,4,16
58065346,58065348,4080135903847,Điện Thoại Realme C11 (2GB/32GB) - Hàng Chính Hãng,Realme,https://tiki.vn/dien-thoai-realme-c11-2gb-32gb-hang-chinh-hang-p58065346.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/c5/a1/cd/b9f3e343440b02c54f95a9034990e0d5.jpg,2.690.000đ,2.490.000đ                                            -7%,Chưa có nhận xét,YES,,,4,17
11489374,44818372,7026492089692,Điện thoại Cố định Nippon NP-1201-Hàng Chính Hãng,Nippon,https://tiki.vn/die-n-thoa-i-co-di-nh-nippon-np-1201-hang-chinh-hang-p11489374.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/4d/02/6f/c64ba0fd6addf4aa79de000aadb0b14b.jpg,265.000đ,265.000đ,11 nhận xét,YES,86%,,4,18
49541097,52874139,8903581424710,Điện thoại Energizer E100 -Hàng  Chính Hãng,Energizer,https://tiki.vn/dien-thoai-energizer-e100-hang-chinh-hang-p49541097.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/98/25/89/eb16c85cd762e6a276774d5678ec3cdf.jpg,800.000đ,466.000đ                                            -42%,20 nhận xét,YES,70%,,4,19
37601844,37601846,6146665757386,Điện Thoại Wiko Y60 (1GB/16GB) - Hàng chính hãng,WIKO,https://tiki.vn/dien-thoai-wiko-y60-hang-chinh-hang-p37601844.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/0a/4c/d5/470dd009e31bbe5f4e64d0669b5f7b56.jpg,1.390.000đ,1.150.000đ                                            -17%,5 nhận xét,YES,68%,,4,20
29418235,39312520,1963347642892,Điện Thoại Samsung Galaxy Note 10 (256GB/8GB) - Hàng Chính Hãng - Đã Kích Hoạt Bảo Hành Điện Tử,Samsung,https://tiki.vn/dien-thoai-samsung-galaxy-note-10-256gb-8gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p29418235.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/fa/ae/22/0cd335956743a0ed383af16d3c9f3fe3.jpg,22.990.000đ,16.995.000đ                                            -26%,39 nhận xét,YES,94%,Trả góp 0%,4,21
33139534,33139538,8911081793670,Combo Điện Thoại Black Shark 2 Pro Quốc Tế (8GB/128GB) + Tay Cầm Trái Black Shark 2.0 - Hàng Chính Hãng,Black Shark,https://tiki.vn/combo-dien-thoai-black-shark-2-pro-quoc-te-8gb-128gb-tay-cam-trai-black-shark-2-0-hang-chinh-hang-p33139534.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/9d/53/4b/d8626a4887bc63f8592ec929dca47021.jpg,15.000.000đ,11.700.000đ                                            -22%,4 nhận xét,YES,90%,,4,22
54683561,54683562,8302246545010,"ĐIỆN THOẠI TÂN CỔ ĐIỂN DT14 bàn phím quay chuông quả, dùng cáp điện thoại cố định nghe gọi âm thanh rõ ràng (điện thoại bàn tân cổ điển)",OEM,https://tiki.vn/dien-thoai-tan-co-dien-ma-dt14-ban-phim-quay-dung-sim-di-dong-nghe-goi-am-thanh-ro-rang-dien-thoai-ban-tan-co-dien-p54683561.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/d3/62/58/70ec2fd80b36c658e8933f5620e685ba.jpg,4.900.000đ,4.400.000đ                                            -10%,Chưa có nhận xét,YES,,,4,23
21982057,21982058,9023578189954,Máy Tính Bảng Kindle Fire 7 (9th) 16GB ( 2019)  Black- Hàng nhập Khẩu,Amazon,https://tiki.vn/may-tinh-bang-kindle-fire-7-9th-16gb-2019-black-hang-nhap-khau-p21982057.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/d3/08/96/252d93a3bc0de2c3684982233fa61eb8.jpg,2.000.000đ,1.349.000đ                                            -33%,13 nhận xét,YES,72%,,4,24
48290403,57012646,2518749964586,Điện Thoại Samsung Galaxy Note 10 Lite (128GB/8GB) - Hàng Chính Hãng,Samsung,https://tiki.vn/dien-thoai-samsung-galaxy-note-10-lite-128gb-8gb-hang-chinh-hang-p48290403.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/47/81/d5/eaca877511d0f154952cee202e18df87.jpg,13.990.000đ,13.990.000đ,25 nhận xét,YES,94%,Trả góp 0%,4,25
12421267,12421269,9149380858199,iPad Mini 5 Wi-Fi 256GB - Hàng Nhập Khẩu Chính Hãng,Apple,https://tiki.vn/ipad-mini-5-wi-fi-256gb-hang-nhap-khau-chinh-hang-p12421267.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/99/96/a2/3e0bf86d858082d50e7931a60a91c69d.jpg,14.990.000đ,13.490.000đ                                            -10%,13 nhận xét,YES,90%,Trả góp 0%,4,26
21957501,21957507,4920992992458,"Điện thoại Ulefone power 6 (Ram 4GB/Rom 64Gb , màn hình giọt nước,pin 6350 mAh) - hàng chính hãng",Ulefone,https://tiki.vn/dien-thoai-ulefone-power-6-ram-4gb-rom-64gb-man-hinh-giot-nuoc-hang-chinh-hang-p21957501.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/35/42/c5/47cd7d6d2f43bf7e582ec3581442d7b0.jpg,5.990.000đ,3.290.000đ                                            -45%,3 nhận xét,YES,100%,,4,27
29964500,32253987,1778378341146,Điện Thoại Samsung Galaxy A50s (64GB/4GB) - Hàng Chính Hãng,Samsung,https://tiki.vn/dien-thoai-samsung-galaxy-a50s-64gb-4gb-hang-chinh-hang-p29964500.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/15/b3/2e/93b3915aa2d060d1f548a85a70e37612.jpg,6.990.000đ,6.349.000đ                                            -9%,79 nhận xét,YES,84%,,4,28
21982395,21982396,6174515170542,Máy Tính Bảng Kindle Fire 7 (9th) 16GB ( 2019)  Blue- Hàng nhập Khẩu,Amazon,https://tiki.vn/may-tinh-bang-kindle-fire-7-9th-16gb-2019-blue-hang-nhap-khau-p21982395.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/40/e8/30/2fa5f8d3ca5b049c0f78170841c9e4d8.jpg,2.000.000đ,1.349.000đ                                            -33%,12 nhận xét,YES,88%,,4,29
20560292,13600732,5736936683639,Máy Tính Bảng Kindle Fire HD8 (8th) 16GB (2019) - Hàng Nhập Khẩu,Kindle,https://tiki.vn/may-tinh-bang-kindle-fire-hd8-8th-16gb-2019-hang-nhap-khau-p20560292.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/e3/7a/b8/25cfe111ea25330fc38e22cbfbf446cf.jpg,2.990.000đ,1.990.000đ                                            -33%,29 nhận xét,YES,90%,,4,30
14647608,58301807,4431006328915,Điện Thoại Masstel Izi 120 - Hàng Chính Hãng,Masstel,https://tiki.vn/dien-thoai-masstel-izi-120-hang-chinh-hang-p14647608.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/b9/77/94/aae263d0e8cc4daf477a87c54089bfbc.jpg,299.000đ,169.000đ                                            -43%,15 nhận xét,YES,80%,,4,31
15286472,51234528,3141555581280,Điện Thoại Itel A16 Plus - Hàng Chính Hãng,Itel,https://tiki.vn/dien-thoai-itel-a16-plus-hang-chinh-hang-p15286472.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/5a/92/a4/55af557af3e91715111bff051ee130c0.jpg,1.190.000đ,890.000đ                                            -25%,Chưa có nhận xét,YES,,,4,32
9799424,9799428,6886696478484,Điện thoại THTphone A8,THT,https://tiki.vn/dien-thoai-thtphone-a8-p9799424.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/9c/fa/29/3449fe80e85911f6a82b0f5a9eedf5f6.jpg,699.000đ,269.000đ                                            -62%,2 nhận xét,YES,50%,,4,33
6878303,6878307,2446308757747,iPad Pro 11 inch (2018) 256GB Wifi Cellular - Nhập Khẩu Chính Hãng,Apple,https://tiki.vn/ipad-pro-11-inch-2018-256gb-wifi-cellular-nhap-khau-chinh-hang-p6878303.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/3e/59/92/fdafe5286cdfc771a699fd5da427584b.jpg,32.990.000đ,22.990.000đ                                            -30%,4 nhận xét,YES,96%,Trả góp 0%,4,34
31322859,44924253,9116460335123,Điện Thoại Vsmart Star - Hàng chính hãng,Vsmart,https://tiki.vn/dien-thoai-vsmart-star-hang-chinh-hang-p31322859.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/6b/14/ee/f8510b76ad26f352af5ccb23f34e3b69.jpg,1.990.000đ,1.210.000đ                                            -39%,522 nhận xét,YES,90%,,4,35
53833081,53833084,9560715611768,Điện Thoại Vivo V19 (8GB/128GB) - Hàng Chính Hãng,Vivo,https://tiki.vn/dien-thoai-vivo-v19-8gb-128gb-hang-chinh-hang-p53833081.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/2e/a6/a1/dd57f2e695f1f51a33e7f9592ab2a85e.jpg,8.990.000đ,8.590.000đ                                            -4%,Chưa có nhận xét,YES,,,4,36
33858454,53990999,6643678935058,Điện Thoại iPhone 11 Pro Max 512GB - Hàng Nhập Khẩu,Apple,https://tiki.vn/dien-thoai-iphone-11-pro-max-512gb-hang-nhap-khau-p33858454.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/09/75/89/789c71ed4052eb3c20aa67b7df16796b.png,46.990.000đ,31.699.000đ                                            -33%,1 nhận xét,YES,20%,Trả góp 0%,4,37
21294045,11586943,6479020138590,Điện thoại Mobell M118 - Hàng Nhập Khẩu,Mobell,https://tiki.vn/dien-thoai-mobell-m118-hang-nhap-khau-p21294045.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/ef/f9/56/0fc4b2b383f84a7eb9c80dc7549e6c68.jpg,249.900đ,189.000đ                                            -24%,8 nhận xét,YES,90%,,4,38
53115460,53115462,1357106218846,Điện Thoại iPhone  SE 256G ( 2020)  - Hàng  Chính Hãng,Apple,https://tiki.vn/dien-thoai-iphone-se-256g-2020-hang-chinh-hang-p53115460.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/be/02/b1/59cc6207c7ab6924c945000c5ed6fb37.jpg,17.490.000đ,15.490.000đ                                            -11%,2 nhận xét,YES,100%,Trả góp 0%,4,39
25100431,25306811,5288044238534,Điện Thoại Masstel Fami 9 - Hàng Chính Hãng - Đen,Masstel,https://tiki.vn/dien-thoai-masstel-fami-9-hang-chinh-hang-den-p25100431.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/6d/37/f3/8c396946b4040705ffe13559319b4f4a.png,399.000đ,379.000đ                                            -5%,8 nhận xét,YES,86%,,4,40
2130371,58305873,2721126569414,Điện Thoại Masstel iZi 100 - Hàng Chính Hãng,Masstel,https://tiki.vn/dien-thoai-masstel-izi-100-hang-chinh-hang-p2130371.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/89/06/7a/b349c9b9080509710a9cfee6f4b31094.jpg,249.000đ,199.000đ                                            -20%,45 nhận xét,YES,86%,,4,41
4048581,54001660,5786167456410,Điện Thoại Bàn Panasonic KX-TSC11 - Hàng Chính Hãng,Panasonic,https://tiki.vn/dien-thoai-ban-panasonic-kx-tsc11-hang-chinh-hang-p4048581.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/e6/3e/7e/e6d6b4057bf84fa1cd78088a16fff962.jpg,549.000đ,448.000đ                                            -18%,16 nhận xét,YES,82%,,4,42
36651420,41501369,4239482001946,Mày tính bảng Samsung Galaxy Tab S6 (6GB/128GB) - Hàng chính hãng,Samsung,https://tiki.vn/may-tinh-bang-samsung-galaxy-tab-s6-6gb-128gb-hang-chinh-hang-p36651420.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/75/ae/34/a85bf4caa89f0df2bb7dbd0d536e1490.jpg,18.500.000đ,15.990.000đ                                            -14%,Chưa có nhận xét,YES,,,4,43
56116696,56116698,2008350990086,Điện thoại Xiaomi Redmi Note 9 (3GB/64GB) - Hàng Chính Hãng + Cục Sạc Dự Phòng Xiaomi PB 10.000mah,Xiaomi,https://tiki.vn/dien-thoai-xiaomi-redmi-note-9-3gb-64gb-hang-chinh-hang-cuc-sac-du-phong-xiaomi-pb-10-000mah-p56116696.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/c3/9d/ce/0cf40d0aaeef35f8f91f7fdaabdf09f1.png,5.290.000đ,3.990.000đ                                            -25%,Chưa có nhận xét,YES,,,4,44
23285218,55889564,1607536356565,Điện Thoại Mobell C206 - Hàng Chính Hãng,Mobell,https://tiki.vn/dien-thoai-mobell-c206-hang-chinh-hang-p23285218.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/03/e3/68/8c53bd8573f5831c3d0dadc7c5933c6b.jpg,199.000đ,179.000đ                                            -10%,12 nhận xét,YES,88%,,4,45
20007977,20243303,1830061706448,Điện Thoại Masstel  Lux Mini - Hàng Chính Hãng,Masstel,https://tiki.vn/dien-thoai-masstel-lux-mini-hang-chinh-hang-p20007977.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/3c/35/12/6bebaf5be6cf85320f08e8abe3fcdcf9.jpg,490.000đ,359.000đ                                            -27%,3 nhận xét,YES,100%,,4,46
